PositionID,PositionTitle,PositionURI,Location,City,State,Country,Latitude,Longitude,Organization,Department,MinSalary,MaxSalary,SalaryInterval,JobCategory,JobGrade,Schedule,OfferingType,StartDate,EndDate,PublicationDate,CloseDate,TeleworkEligible,SecurityClearance,PromotionPotential,TravelCode,HiringPath,TotalOpenings,NormalisedSalary
25R-SC-312483-MPA-FM,Utility Systems Repairer-Operator (HVAC Technician),https://www.usajobs.gov:443/GetJob/ViewDetails/836566200,"Front Royal, Virginia","Front Royal, Virginia",Virginia,United States,38.917538,-78.19353,Smithsonian Institution ,Other Agencies and Independent Organizations,34.36,40.14,PH,Utility Systems Repairing-Operating,WG,"Full-Time, Permanent",Federal,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,False,Other,11,0,disability,Unknown,71468.8
25R-SC-312483-DEU-FM,Utility Systems Repairer-Operator (HVAC Technician),https://www.usajobs.gov:443/GetJob/ViewDetails/836566300,"Front Royal, Virginia","Front Royal, Virginia",Virginia,United States,38.917538,-78.19353,Smithsonian Institution ,Other Agencies and Independent Organizations,34.36,40.14,PH,Utility Systems Repairing-Operating,WG,"Full-Time, Permanent",Federal,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,False,Other,11,0,public,Unknown,71468.8
ST-12733022-25-JNP,SUPERVISORY ADMINISTRATIVE/TECHNICAL SPECIALIST,https://www.usajobs.gov:443/GetJob/ViewDetails/836622600,"Port Hueneme, California","Port Hueneme, California",California,United States,34.1497,-119.196,Naval Sea Systems Command,Department of the Navy,122857.0,188733.0,PA,Management And Program Analysis,NT,,,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,2025-05-08 00:00:00.000,2025-05-22 23:59:59.997,True,Secret,5,2,fed-transition,1,122857.0
CARZ-12734360-25-AL,Medical Care Transportation Technician (Paramedic),https://www.usajobs.gov:443/GetJob/ViewDetails/836784500,"Shreveport, Louisiana","Shreveport, Louisiana",Louisiana,United States,32.514614,-93.74728,Veterans Health Administration,Department of Veterans Affairs,61111.0,79443.0,PA,Health Aid And Technician,GS,This is a part-time position with intermittent working hours.,,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,2025-05-12 00:00:00.000,2025-05-23 23:59:59.997,False,Other,9,0,public,Unknown,61111.0
CBSU-12734976-25-JEH,Lead Medical Supply Technician (Sterile Processing),https://www.usajobs.gov:443/GetJob/ViewDetails/836813300,"Muskogee, Oklahoma","Muskogee, Oklahoma",Oklahoma,United States,35.74812,-95.36917,Veterans Health Administration,Department of Veterans Affairs,56170.0,73025.0,PA,Medical Supply Aide And Technician,GS,Monday - Friday 9:00am - 5:30pm,,2025-05-12 15:15:42.773,2025-05-22 23:59:59.997,2025-05-12 15:15:42.773,2025-05-22 23:59:59.997,False,Not Required,7,5,public,1,56170.0
SDDE257228467431,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836919400,"Fort Devens, Massachusetts","Fort Devens, Massachusetts",Massachusetts,United States,42.5372,-71.6156,U.S. Army Reserve Command,Department of the Army,56584.0,73563.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-15 00:00:00.000,2025-05-29 23:59:59.997,2025-05-15 00:00:00.000,2025-05-29 23:59:59.997,True,Not Required,None,1,fed-transition,1,56584.0
SDDE254040212310R,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836921400,"Wheeling, West Virginia","Wheeling, West Virginia",West Virginia,United States,40.063965,-80.72143,U.S. Army Reserve Command,Department of the Army,51654.0,67155.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-15 00:00:00.000,2025-05-29 23:59:59.997,2025-05-15 00:00:00.000,2025-05-29 23:59:59.997,True,Not Required,None,1,fed-transition,1,51654.0
CBSW-12734314-25-CPP-BU,Diagnostic Radiological Technologist - Mammography,https://www.usajobs.gov:443/GetJob/ViewDetails/836930200,"Mather AFB, California","Mather AFB, California",California,United States,38.5554,-121.282,Veterans Health Administration,Department of Veterans Affairs,112104.0,145729.0,PA,Diagnostic Radiologic Technologist,GS,32 Hours,,2025-05-13 00:00:00.000,2025-05-27 23:59:59.997,2025-05-13 00:00:00.000,2025-05-27 23:59:59.997,False,Not Required,10,2,fed-excepted,1,112104.0
SDDE258752151303S,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836999500,"New Castle, Pennsylvania","New Castle, Pennsylvania",Pennsylvania,United States,41.001846,-80.347244,U.S. Army Reserve Command,Department of the Army,51654.0,67155.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-15 00:00:00.000,2025-06-30 23:59:59.997,2025-05-15 00:00:00.000,2025-06-30 23:59:59.997,True,Not Required,None,1,fed-transition,1,51654.0
SDDE255244132354R,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837008100,"Fort Belvoir, Virginia","Fort Belvoir, Virginia",Virginia,United States,38.68809,-77.136185,U.S. Army Reserve Command,Department of the Army,57164.0,74318.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-15 00:00:00.000,2025-05-28 23:59:59.997,2025-05-15 00:00:00.000,2025-05-28 23:59:59.997,False,Not Required,None,1,fed-transition,1,57164.0
SDDE256419464203R,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837011900,"Reading, Pennsylvania","Reading, Pennsylvania",Pennsylvania,United States,40.336586,-75.92784,U.S. Army Reserve Command,Department of the Army,55052.0,71571.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-15 00:00:00.000,2025-05-28 23:59:59.997,2025-05-15 00:00:00.000,2025-05-28 23:59:59.997,False,Not Required,None,1,fed-transition,1,55052.0
CBTG-12735741-25-KW,Supervisory Health Technician (Telehealth Clinical),https://www.usajobs.gov:443/GetJob/ViewDetails/837013400,"Memphis, Tennessee","Memphis, Tennessee",Tennessee,United States,35.14968,-90.04893,Veterans Health Administration,Department of Veterans Affairs,61111.0,79443.0,PA,Health Aid And Technician,GS,,,2025-05-14 15:17:43.407,2025-05-27 23:59:59.997,2025-05-14 15:17:43.407,2025-05-27 23:59:59.997,False,Not Required,None,2,fed-internal-search,1,61111.0
DE-12733507-25-RMM,IT CYBERSECURITY SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/837037400,"Naval Base, Norfolk, Virginia","Naval Base, Norfolk, Virginia",Virginia,United States,36.945,-76.31339,Military Sealift Command,Department of the Navy,89939.0,116925.0,PA,Information Technology Management,GS,,,2025-05-16 00:00:00.000,2025-05-20 23:59:59.997,2025-05-16 00:00:00.000,2025-05-20 23:59:59.997,True,Secret,12,1,public,1,89939.0
ST-12736687-25-DAC,ELECTRONICS TECHNICIAN (AIR TRAFFIC CONTROL SYSTEMS),https://www.usajobs.gov:443/GetJob/ViewDetails/837042900,"Fort Worth, Texas","Fort Worth, Texas",Texas,United States,32.74863,-97.32925,"Commander, Navy Installations",Department of the Navy,80381.0,104491.0,PA,Electronics Technical,GS,,,2025-05-20 00:00:00.000,2025-05-27 23:59:59.997,2025-05-20 00:00:00.000,2025-05-27 23:59:59.997,False,Secret,11,1,fed-transition,1,80381.0
SDDE255662199971,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837149800,"Londonderry, New Hampshire","Londonderry, New Hampshire",New Hampshire,United States,42.863697,-71.37553,U.S. Army Reserve Command,Department of the Army,56584.0,73563.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,True,Not Required,None,1,fed-transition,1,56584.0
SDDE256919018489,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837150600,"Fort Walker, Virginia","Fort Walker, Virginia",Virginia,United States,38.0812,-77.2405,U.S. Army Reserve Command,Department of the Army,57164.0,74318.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,True,Not Required,None,1,fed-transition,1,57164.0
SDDE257230199577,Maintenance Administrative and Supply Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837151900,"Fort Devens, Massachusetts","Fort Devens, Massachusetts",Massachusetts,United States,42.5372,-71.6156,U.S. Army Reserve Command,Department of the Army,56584.0,73563.0,PA,Miscellaneous Clerk And Assistant,GS,,,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,2025-05-17 00:00:00.000,2025-05-30 23:59:59.997,True,Not Required,None,1,fed-transition,1,56584.0
ST-12736835-25-CJM,SUPERVISORY ADMINISTRATIVE/TECHNICAL SPECIALIST,https://www.usajobs.gov:443/GetJob/ViewDetails/837229000,"White Sands Missile Range, New Mexico","White Sands Missile Range, New Mexico",New Mexico,United States,33.0748,-106.3579,Naval Sea Systems Command,Department of the Navy,105383.0,161889.0,PA,Miscellaneous Administration And Program,NT,,,2025-05-20 00:00:00.000,2025-05-22 23:59:59.997,2025-05-20 00:00:00.000,2025-05-22 23:59:59.997,True,Secret,None,2,fed-transition,1,105383.0
CES-DISA-12733017-25DJ,IT CYBERSECURITY SPECIALIST (INFOSEC),https://www.usajobs.gov:443/GetJob/ViewDetails/837236000,"Falls Church, Virginia","Falls Church, Virginia",Virginia,United States,38.88549,-77.17362,Defense Information Systems Agency,Department of Defense,130536.0,178402.0,PA,Information Technology Management,GG,,,2025-05-19 11:41:57.883,2025-05-26 23:59:59.997,2025-05-19 11:41:57.883,2025-05-26 23:59:59.997,True,Sensitive Compartmented Information,None,1,public,1,130536.0
CA-12736380-AR-25-277,SUPERVISORY IT SPECIALIST (SYSTEMS ADMINISTRATION),https://www.usajobs.gov:443/GetJob/ViewDetails/837304300,"Fresno, California","Fresno, California",California,United States,36.740616,-119.78568,Army National Guard Units,Department of the Army,89068.0,115793.0,PA,Information Technology Management,GS,,,2025-05-20 10:34:28.670,2025-06-10 23:59:59.997,2025-05-20 10:34:28.670,2025-06-10 23:59:59.997,False,Other,None,1,fed-internal-search,1,89068.0
AAC-FAA-23-PUB NOT-80707,Public Notice for Engineering Technicians (Direct Hire),https://www.usajobs.gov:443/GetJob/ViewDetails/688132000,May be filled in various FAA duty locations,"Belgium, Belgium",Unknown,Belgium,50.649,4.6419997,Federal Aviation Administration,Department of Transportation,41235.0,61855.0,PA,Engineering Technical,FV,,,2025-03-01 00:00:00.000,2026-02-28 23:59:59.997,2025-03-01 00:00:00.000,2026-02-28 23:59:59.997,True,Other,NA,2,public,Many,41235.0
CBTA-12630799-25-AL,Environmental Services Technician- (Housekeeping Aid),https://www.usajobs.gov:443/GetJob/ViewDetails/822033700,"Salem, Virginia","Salem, Virginia",Virginia,United States,37.2937,-80.0531,Veterans Health Administration,Department of Veterans Affairs,17.27,20.15,PH,Custodial Working,WG,,,2024-10-01 00:00:00.000,2025-09-30 23:59:59.997,2024-10-01 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,public,1,35921.6
CBTD-12632232-25-TR,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/822933900,"Togus, Maine","Togus, Maine",Maine,United States,44.2741,-69.7031,Veterans Health Administration,Department of Veterans Affairs,18.3,21.35,PH,Custodial Working,WG,,,2024-12-09 00:00:00.000,2025-06-30 23:59:59.997,2024-12-09 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,0,public,Many,38064.0
CBTD-12638095-25-FS,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/823408700,"Bedford, Massachusetts","Bedford, Massachusetts",Massachusetts,United States,42.4917,-71.274,Veterans Health Administration,Department of Veterans Affairs,19.24,22.44,PH,Custodial Working,WG,,,2024-12-11 00:00:00.000,2025-06-30 23:59:59.997,2024-12-11 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,0,public,Many,40019.2
CBTD-12645878-25-AO,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/826794300,"Manchester, New Hampshire","Manchester, New Hampshire",New Hampshire,United States,42.991177,-71.46309,Veterans Health Administration,Department of Veterans Affairs,18.64,21.73,PH,Custodial Working,WG,,,2025-01-06 00:00:00.000,2025-06-30 23:59:59.997,2025-01-06 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,0,public,Many,38771.200000000004
CBSU-12703538-25-ZP,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/832683100,"Fort Harrison, Montana","Fort Harrison, Montana",Montana,United States,46.6214,-112.102,Veterans Health Administration,Department of Veterans Affairs,18.29,21.36,PH,Custodial Working,WG,,,2025-02-26 00:00:00.000,2025-09-30 23:59:59.997,2025-02-26 00:00:00.000,2025-09-30 23:59:59.997,False,Other,None,2,public,Few,38043.2
CBSU-12698877-25-CH,Medical Instrument Technician (Diagnostic Ultrasound),https://www.usajobs.gov:443/GetJob/ViewDetails/833515800,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,97044.0,126154.0,PA,Medical Instrument Technician,GS,,,2025-03-11 00:00:00.000,2025-09-01 23:59:59.997,2025-03-11 00:00:00.000,2025-09-01 23:59:59.997,False,Other,None,2,public,1,97044.0
CBSU-12698878-25-CH,Medical Instrument Technician (Diagnostic Ultrasound),https://www.usajobs.gov:443/GetJob/ViewDetails/833516100,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,97044.0,126154.0,PA,Medical Instrument Technician,GS,,,2025-03-11 00:00:00.000,2025-09-01 23:59:59.997,2025-03-11 00:00:00.000,2025-09-01 23:59:59.997,False,Other,None,2,fed-competitive,1,97044.0
CBSY-12718772-25-KC,Housekeeping Aid -Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/834575000,Multiple Locations,"Fort Meade, South Dakota",South Dakota,United States,44.412926,-103.47638,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,,,2025-04-01 00:00:00.000,2025-06-30 23:59:59.997,2025-04-01 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,0,fed-transition,7,36816.0
CBTF-12718622-25-PGM-ECHO,Medical  Records Technician (CDIS-Outpatient/Inpatient),https://www.usajobs.gov:443/GetJob/ViewDetails/834774600,"Martinsburg, West Virginia","Martinsburg, West Virginia",West Virginia,United States,39.45637,-77.96456,Veterans Health Administration,Department of Veterans Affairs,69923.0,90898.0,PA,Medical Records Technician,GS,,,2025-04-04 00:00:00.000,2025-05-27 23:59:59.997,2025-04-04 00:00:00.000,2025-05-27 23:59:59.997,False,Not Required,None,0,fed-internal-search,Unknown,69923.0
CBTE-12723230-25-KS,Medical Instrument Technician (Diagnostic Ultrasound),https://www.usajobs.gov:443/GetJob/ViewDetails/835108900,"Bronx, New York","Bronx, New York",New York,United States,40.8257,-73.9232,Veterans Health Administration,Department of Veterans Affairs,72017.0,93620.0,PA,Medical Instrument Technician,GS,,,2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,2025-04-10 00:00:00.000,2025-07-09 23:59:59.997,False,Other,None,0,fed-internal-search,2,72017.0
CBSY-12698552-25-MD,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836030300,"Minneapolis, Minnesota","Minneapolis, Minnesota",Minnesota,United States,44.979034,-93.26493,Veterans Health Administration,Department of Veterans Affairs,20.35,23.73,PH,Custodial Working,WG,,,2025-04-28 11:27:18.013,2025-06-30 23:59:59.997,2025-04-28 11:27:18.013,2025-06-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,42328.0
CBSY-12722655-25-MD,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836112300,"Iowa City, Iowa","Iowa City, Iowa",Iowa,United States,41.657825,-91.526535,Veterans Health Administration,Department of Veterans Affairs,19.34,22.54,PH,Custodial Working,WG,,,2025-04-29 11:44:02.737,2025-06-30 23:59:59.997,2025-04-29 11:44:02.737,2025-06-30 23:59:59.997,False,Not Required,None,0,fed-transition,many,40227.2
CBTD-12727156-25-DB,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836172900,Multiple Locations,"Brockton, Massachusetts",Massachusetts,United States,42.08317,-71.01724,Veterans Health Administration,Department of Veterans Affairs,19.24,22.44,PH,Custodial Working,WG,,,2025-04-30 00:00:00.000,2025-07-07 23:59:59.997,2025-04-30 00:00:00.000,2025-07-07 23:59:59.997,False,Not Required,None,0,public,Many,40019.2
CBSU-12731262-25-LF,Clinical Laboratory Scientist - Technical Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/836181900,"Fort Harrison, Montana","Fort Harrison, Montana",Montana,United States,46.6214,-112.102,Veterans Health Administration,Department of Veterans Affairs,116814.0,151865.0,PA,Clinical Laboratory Science,GS,,,2025-04-30 10:41:04.003,2025-09-30 23:59:59.997,2025-04-30 10:41:04.003,2025-09-30 23:59:59.997,False,Other,None,0,public,1,116814.0
CBSU-12731263-25-LF,Clinical Laboratory Scientist - Technical Specialist,https://www.usajobs.gov:443/GetJob/ViewDetails/836182000,"Fort Harrison, Montana","Fort Harrison, Montana",Montana,United States,46.6214,-112.102,Veterans Health Administration,Department of Veterans Affairs,116814.0,151865.0,PA,Clinical Laboratory Science,GS,,,2025-04-30 10:41:21.243,2025-09-30 23:59:59.997,2025-04-30 10:41:21.243,2025-09-30 23:59:59.997,False,Other,None,0,fed-competitive,1,116814.0
CARZ-12733258-25-DC,Electrical Equipment Repairer- Wheelchair Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836515200,"Aurora, Colorado","Aurora, Colorado",Colorado,United States,39.7087,-104.813,Veterans Health Administration,Department of Veterans Affairs,29.52,34.41,PH,Electrical Equipment Repairer,WG,,,2025-05-07 00:00:00.000,2025-05-20 23:59:59.997,2025-05-07 00:00:00.000,2025-05-20 23:59:59.997,False,Other,None,2,public,1,61401.6
RCH-2025-0045,Clinical Laboratory Scientist (Medical Technologist),https://www.usajobs.gov:443/GetJob/ViewDetails/836515400,"Rochester, Minnesota","Rochester, Minnesota",Minnesota,United States,44.01925,-92.45977,"Justice, Bureau of Prisons/Federal Prison System",Department of Justice,61731.0,88830.0,PA,Clinical Laboratory Science,GL,,,2025-05-06 13:36:35.540,2025-05-20 23:59:59.997,2025-05-06 13:36:35.540,2025-05-20 23:59:59.997,False,Other,09,1,public,Unknown,61731.0
258TFSVL835469,Supervisory Supply Technician (Logistics Supervisor),https://www.usajobs.gov:443/GetJob/ViewDetails/836648800,"Kirtland AFB, New Mexico","Kirtland AFB, New Mexico",New Mexico,United States,35.0583,-106.545,Air Force Global Strike Command,Department of the Air Force,25.0,28.0,PH,Supply Clerical And Technician,NF,,,2025-05-09 00:00:00.000,2025-05-22 23:59:59.997,2025-05-09 00:00:00.000,2025-05-22 23:59:59.997,False,Not Required,None,0,public,Unknown,52000.0
CBTG-12734540-25-LGC,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836709700,"Johnson City, Tennessee","Johnson City, Tennessee",Tennessee,United States,36.320087,-82.34528,Veterans Health Administration,Department of Veterans Affairs,18.07,21.09,PH,Custodial Working,WG,,,2025-05-09 07:55:48.110,2025-05-23 23:59:59.997,2025-05-09 07:55:48.110,2025-05-23 23:59:59.997,False,Not Required,None,0,public,1,37585.6
CBTD-12734041-25-DB,Housekeeping Aid/Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/836716600,"Leeds, Massachusetts","Leeds, Massachusetts",Massachusetts,United States,42.3569,-72.7122,Veterans Health Administration,Department of Veterans Affairs,18.56,21.65,PH,Custodial Working,WG,,,2025-05-09 09:20:20.880,2025-05-27 23:59:59.997,2025-05-09 09:20:20.880,2025-05-27 23:59:59.997,False,Not Required,None,0,public,2,38604.799999999996
CBSY-12735000-25-AM,Environmental Services Technician - Housekeeping Aid,https://www.usajobs.gov:443/GetJob/ViewDetails/836813000,"Fargo, North Dakota","Fargo, North Dakota",North Dakota,United States,46.87591,-96.78177,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,,,2025-05-12 00:00:00.000,2025-05-20 23:59:59.997,2025-05-12 00:00:00.000,2025-05-20 23:59:59.997,False,Not Required,2,0,fed-transition,3,36816.0
CBSX-12733942-25-MS,Medical Records Technician (Coder) Auditor (Outpatient),https://www.usajobs.gov:443/GetJob/ViewDetails/836926800,"Albuquerque, New Mexico","Albuquerque, New Mexico",New Mexico,United States,35.0842,-106.649,Veterans Health Administration,Department of Veterans Affairs,61774.0,80305.0,PA,Medical Records Technician,GS,,,2025-05-13 15:49:17.923,2025-05-22 23:59:59.997,2025-05-13 15:49:17.923,2025-05-22 23:59:59.997,False,Other,None,0,fed-competitive,1,61774.0
CBSX-12735214-25-REC,Diagnostic Radiologic Technician ( Special Procedures),https://www.usajobs.gov:443/GetJob/ViewDetails/836928200,"San Diego, California","San Diego, California",California,United States,32.7157,-117.162,Veterans Health Administration,Department of Veterans Affairs,112104.0,145729.0,PA,Diagnostic Radiologic Technologist,GS,,,2025-05-13 15:58:51.430,2025-05-26 23:59:59.997,2025-05-13 15:58:51.430,2025-05-26 23:59:59.997,False,Other,None,0,public,1,112104.0
DABR253960160155HWR,Information Technology Specialist (Customer Support),https://www.usajobs.gov:443/GetJob/ViewDetails/837026100,"North Chicago, Illinois","North Chicago, Illinois",Illinois,United States,42.325626,-87.85609,U.S. Military Entrance Processing Command,Department of the Army,58897.0,90260.0,PA,Information Technology Management,GS,,,2025-05-16 00:00:00.000,2025-05-30 23:59:59.997,2025-05-16 00:00:00.000,2025-05-30 23:59:59.997,False,Secret,9,2,public,Unknown,58897.0
CBTG-OCA-12736582-25-JGL,Housekeeping Aid - Environmental Services Technician,https://www.usajobs.gov:443/GetJob/ViewDetails/837084200,Multiple Locations,"Chattanooga, Tennessee",Tennessee,United States,35.046432,-85.309425,Veterans Health Administration,Department of Veterans Affairs,17.7,20.65,PH,Custodial Working,WG,,,2025-05-15 12:39:24.270,2025-06-30 23:59:59.997,2025-05-15 12:39:24.270,2025-06-30 23:59:59.997,False,Not Required,None,0,public,Many,36816.0
HSJT255482716583HW,Medical Instrument Technician (Electroencephalography),https://www.usajobs.gov:443/GetJob/ViewDetails/837118300,"Bethesda, Maryland","Bethesda, Maryland",Maryland,United States,38.9864,-77.0969,Military Treatment Facilities under DHA,Department of Defense,63307.0,82305.0,PA,Medical Instrument Technician,GS,,,2025-05-17 00:00:00.000,2025-06-17 23:59:59.997,2025-05-17 00:00:00.000,2025-06-17 23:59:59.997,False,Not Required,None,0,public,1,63307.0
CBSR-12737101-25-AD,Medical Supply Technician (Sterile Processing) Trainer,https://www.usajobs.gov:443/GetJob/ViewDetails/837228200,"Cleveland, Ohio","Cleveland, Ohio",Ohio,United States,41.504494,-81.690575,Veterans Health Administration,Department of Veterans Affairs,62247.0,80926.0,PA,Medical Supply Aide And Technician,GS,,,2025-05-19 10:47:42.963,2025-05-27 23:59:59.997,2025-05-19 10:47:42.963,2025-05-27 23:59:59.997,False,Not Required,None,0,fed-internal-search,1,62247.0
CBSX-12738003-25-CC,Environmental Services Technician - Housekeeping Aid,https://www.usajobs.gov:443/GetJob/ViewDetails/837275100,"Prescott, Arizona","Prescott, Arizona",Arizona,United States,34.541424,-112.46873,Veterans Health Administration,Department of Veterans Affairs,18.76,21.87,PH,Custodial Working,WG,,,2025-05-20 00:00:00.000,2025-05-30 23:59:59.997,2025-05-20 00:00:00.000,2025-05-30 23:59:59.997,False,Not Required,None,0,public,1,39020.8
CBCU-12737031-25-HA,Medical Records Technician (Inpatient and Outpatient),https://www.usajobs.gov:443/GetJob/ViewDetails/837296400,"Montrose, New York","Montrose, New York",New York,United States,41.251854,-73.93177,Veterans Health Administration,Department of Veterans Affairs,47529.0,84769.0,PA,Medical Records Technician,GS,,,2025-05-20 09:26:20.717,2025-05-27 23:59:59.997,2025-05-20 09:26:20.717,2025-05-27 23:59:59.997,False,Other,8,0,fed-excepted,2,47529.0
CBTD-12626904-25-FS,Housekeeping Aid - Environmental Services Technician (EVS),https://www.usajobs.gov:443/GetJob/ViewDetails/821852700,"White River Junction, Vermont","White River Junction, Vermont",Vermont,United States,43.651794,-72.31854,Veterans Health Administration,Department of Veterans Affairs,18.64,21.73,PH,Custodial Working,WG,schedule will be based on facility needs. Weekends may apply.,,2024-12-02 00:00:00.000,2025-06-30 23:59:59.997,2024-12-02 00:00:00.000,2025-06-30 23:59:59.997,False,Not Required,None,0,public,Many,38771.200000000004
CBSU-12640569-25-AS,Diagnostic Radiology Technologist-Computed Tomography,https://www.usajobs.gov:443/GetJob/ViewDetails/823880200,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,78846.0,102499.0,PA,Diagnostic Radiologic Technologist,GS,,,2024-12-12 00:00:00.000,2025-08-29 23:59:59.997,2024-12-12 00:00:00.000,2025-08-29 23:59:59.997,False,Other,None,0,fed-internal-search,8,78846.0
CBSU-12640570-25-AS,Diagnostic Radiology Technologist-Computed Tomography,https://www.usajobs.gov:443/GetJob/ViewDetails/823881800,"Salt Lake City, Utah","Salt Lake City, Utah",Utah,United States,40.75952,-111.88823,Veterans Health Administration,Department of Veterans Affairs,78846.0,102499.0,PA,Diagnostic Radiologic Technologist,GS,,,2024-12-12 00:00:00.000,2025-08-29 23:59:59.997,2024-12-12 00:00:00.000,2025-08-29 23:59:59.997,False,Other,None,0,public,8,78846.0
CBST-12603219-25-AB,Environmental Services (EVS) Technician - Housekeeping Aid,https://www.usajobs.gov:443/GetJob/ViewDetails/824878200,"Fort Smith, Arkansas","Fort Smith, Arkansas",Arkansas,United States,35.3846,-94.4213,Veterans Health Administration,Department of Veterans Affairs,17.6,20.54,PH,Custodial Working,WG,,,2024-12-18 00:00:00.000,2025-09-30 23:59:59.997,2024-12-18 00:00:00.000,2025-09-30 23:59:59.997,False,Not Required,None,0,fed-transition,Many,36608.0
CBTG-12663913-25-AS,Diagnostic Radiology Technologist - Computed Tomography,https://www.usajobs.gov:443/GetJob/ViewDetails/827548100,"Lexington, Kentucky","Lexington, Kentucky",Kentucky,United States,38.048595,-84.50032,Veterans Health Administration,Department of Veterans Affairs,83784.0,108917.0,PA,Diagnostic Radiologic Technologist,GS,"Two work schedules available - Please see work schedule below in ""Duties"" section",,2025-01-10 00:00:00.000,2025-07-10 23:59:59.997,2025-01-10 00:00:00.000,2025-07-10 23:59:59.997,False,Other,None,0,public,2,83784.0
CBSV-12733141-25-JM,Supervisory Diagnostic Radiologic Technologist (CT/X-Ray),https://www.usajobs.gov:443/GetJob/ViewDetails/836836000,"Spokane, Washington","Spokane, Washington",Washington,United States,47.65726,-117.41228,Veterans Health Administration,Department of Veterans Affairs,86636.0,112623.0,PA,Diagnostic Radiologic Technologist,GS,,,2025-05-12 15:10:26.920,2025-05-23 23:59:59.997,2025-05-12 15:10:26.920,2025-05-23 23:59:59.997,False,Other,None,0,fed-internal-search,1,86636.0
